Date,Ticker,MOM_1M,MOM_3M,MOM_6M,MOM_12M,VOL_1M_STD,VOL_3M_STD,RS_1M,RS_3M,RS_6M,RS_12M,Sharpe_3M,Sharpe_6M,PriceToSMA50,PriceToSMA200
2025-04-04,UNH,0.07801653379935142,0.044170372339896964,-0.11244396223418494,0.1486980888275258,0.014139452954136177,0.01965450260306188,0.18354174842553508,0.14529860139684253,-0.015944014338353657,0.16967665446919256,0.5662767404577488,-0.6687853569156279,1.0333571737474643,0.9682860775154443
2025-04-04,V,-0.09448822079106084,-0.0023663475287080027,0.12618165474364157,0.13017833398900047,0.022317885463584083,0.01568681191022521,0.011036993835122827,0.09876188152823757,0.22268160263947284,0.15115689963066722,-0.03801049789524587,1.1763074809924352,0.9090850776511934,1.039915600558003
2025-04-04,VZ,-0.027505827774150542,0.08534657130860325,-0.012820663184844748,0.06977692321560854,0.02490660420751778,0.01712582607353223,0.07801938685203312,0.1864748003655488,0.08367928471098654,0.09075548885727529,1.2557242186662467,-0.10609115659718517,1.0091604757795902,1.0480008653656203
2025-04-04,WBA,0.0075188250008284396,0.1502569713991062,0.2349743048057974,-0.48205175307876624,0.018486649634973335,0.0481014028462643,0.11304403962701211,0.2513852004560518,0.33147425270162867,-0.4610731874370995,0.7871121374198629,0.6662707864917793,0.9893469446442972,1.0555951909110017
2025-04-04,WMT,-0.12621070991017352,-0.07594012227187322,0.0386954088301448,0.34758529246605036,0.02215772927328974,0.019303109400127527,-0.020685495283989858,0.025188106785072356,0.1351953567259761,0.3685638581077171,-0.9912968838258858,0.3096513097317281,0.8882975211344958,0.9961335578609951
2025-04-11,AAPL,-0.05655823525074831,-0.17730386495420372,-0.14485455477594322,0.1710813707991576,0.04762072170355896,0.0313824363899981,-0.041726741564910276,-0.13528395447207822,-0.08925130388027952,0.12655627832527697,-1.423610774874334,-0.7778595666495283,0.8827897844133088,0.8686434579407742
2025-04-11,AMGN,-0.08913049898730457,0.09474649237716591,-0.10389044510059993,0.10076299165998633,0.019968431214120133,0.018262161823853443,-0.07429900530146655,0.1367664028592914,-0.04828719420493622,0.05623789918610569,1.3072861948553978,-0.7598175030019039,0.9411217957231903,0.9454437964014774
2025-04-11,AXP,-0.017570637100758464,-0.15191083210373424,-0.07203404564785454,0.15432891643510988,0.04381295729337425,0.02851972267242875,-0.0027391434149204325,-0.10989092162160874,-0.01643079475219083,0.10980382396122923,-1.342156520009187,-0.38914802992014325,0.8933232221516848,0.9183203079817553
2025-04-11,BA,-0.015688650210391862,-0.09226832273865537,0.04879973744197601,-0.1074433238378588,0.05099247218293904,0.034369410925311934,-0.0008571565245538305,-0.05024841225652988,0.10440298833763972,-0.15196841631173943,-0.6764570983414259,0.22202447536481862,0.9250695771855825,0.9413696472981049
2025-04-11,CAT,-0.1273656483976246,-0.17541951533404498,-0.2929408299750776,-0.22242609231124383,0.03541675959909088,0.025447860260971258,-0.11253415471178657,-0.13339960485191948,-0.23733757907941389,-0.2669511847851245,-1.7369461581137924,-1.7242315679963143,0.86988569069907,0.8189632794652297
2025-04-11,CRM,-0.06201213466180584,-0.2187460671878246,-0.11870874573920176,-0.15541684464979513,0.030551137049968386,0.02395835631105479,-0.04718064097596781,-0.1767261567056991,-0.06310549484353806,-0.19994193712367578,-2.300609745066628,-0.6544088927360695,0.8711405756595683,0.8736213111407469
2025-04-11,CSCO,-0.03335102935151402,-0.017642641198714854,0.08146694679808604,0.18231660628348909,0.02973957995679601,0.020160943618682207,-0.018519535665675983,0.02437726928341064,0.13707019769374976,0.13779151380960844,-0.22050196688161539,0.6471665776592543,0.9386436058907666,1.0448728125096265
2025-04-11,CVX,-0.12448630075883867,-0.11039128427171215,-0.07718885052660304,-0.13943600217001098,0.03451450336768317,0.023068607552228667,-0.10965480707300064,-0.06837137378958666,-0.021585599630939332,-0.18396109464389163,-1.2057940208746052,-0.5271783914908191,0.8732395887151183,0.9032191346790897
2025-04-11,DIS,-0.13201360823160593,-0.24677542718645779,-0.09325279602582127,-0.313416149187636,0.04006071404834682,0.02626007942745289,-0.11718211454576791,-0.20475551670433229,-0.037649545130157565,-0.35794124166151664,-2.3679122155953913,-0.5565887831023933,0.8243252111055095,0.8445506549965748
2025-04-11,DOW,-0.24244255587485602,-0.28483043889169823,-0.5965520999655676,-0.6680045944578552,0.05417109727366396,0.035994177843206555,-0.227611062189018,-0.24281052840957273,-0.5409488490699038,-0.7125296869317358,-1.9939481546459108,-2.7778545547964626,0.7928085075915887,0.6437588038452768
2025-04-11,GS,-0.05961047371706255,-0.11956460924967431,-0.011600775986618336,0.23188328298597116,0.04277543450430782,0.029727669944414413,-0.04477898003122452,-0.07754469876754883,0.04400247490904537,0.18735819051209052,-1.013448068418128,-0.05702134052275607,0.8515799772191435,0.9145930429577689
2025-04-11,HD,0.01885633165426435,-0.09063732096238898,-0.15037404451181746,0.033930773257211465,0.021982898620316427,0.017989951384682814,0.03368782534010238,-0.04861741048026349,-0.09477079361615376,-0.010594319216669174,-1.2695119447510208,-1.2167514570345017,0.9393635195252752,0.9270579859408205
2025-04-11,HON,-0.040179125088183304,-0.08898765381580717,-0.06328372575294107,0.03569948759979081,0.030737599268752913,0.021188645334003487,-0.02534763140234527,-0.04696774333368168,-0.00768047485727736,-0.008825604874089829,-1.058245148085469,-0.443825923554969,0.9520990734508957,0.9385969759281414
2025-04-11,IBM,-0.042892243531113074,0.0757755397820586,0.019513874304746104,0.268740749229429,0.027266155228707234,0.02497751636476797,-0.02806074984527504,0.11779545026418409,0.0751171252004098,0.22421565675554833,0.7644331417224532,0.1193523845585157,0.940812672120417,1.0779179430051493
2025-04-11,INTC,-0.18282805792211218,0.03034432670394594,-0.17264978178978174,-0.6232847333537233,0.05888199123938636,0.051013091309500574,-0.16799656423627415,0.07236423718607143,-0.11704653089411804,-0.6678098258276038,0.1498841069624423,-0.5308690310877832,0.886593300640461,0.8535438609870282
2025-04-11,JNJ,-0.07158628555516577,0.07382591049329087,-0.0411608948090648,0.04171186204507399,0.02276553836836096,0.016458604286413596,-0.05675479186932774,0.11584582097541637,0.014442356086598912,-0.00281323042880665,1.1302526374024213,-0.3861771125495899,0.9527705821630096,0.9810463325133354
2025-04-11,JPM,0.053875015462078735,-0.009277547233764932,0.11270881763497095,0.21219905105921497,0.034143666421792,0.023540577335688588,0.06870650914791676,0.032742363248360565,0.16831206853063466,0.16767395858533432,-0.09930606773216215,0.672851419464676,0.9483473393614384,1.0310205603420621
2025-04-11,KO,0.03301850650435829,0.16404961710433022,0.04129296569066403,0.22200746465499518,0.01626733271555724,0.014473195551651517,0.04785000019019632,0.20606952758645572,0.09689621658632774,0.17748237218111454,2.8560809465526464,0.4257158321772171,1.0356572905420534,1.080081044358586
2025-04-11,MCD,0.04083542011290462,0.0990010620846379,0.03153600417739457,0.16679408029971135,0.016965036332724143,0.015136909963997169,0.055666913798742654,0.14102097256676338,0.08713925507305828,0.1222689878258307,1.6480195031955662,0.2932935633894346,1.0173543786745,1.074808999857919
2025-04-11,MMM,-0.07200421190210955,0.040408697129940725,0.017163226158790193,0.4061964673543889,0.035621192085553276,0.02431419608129544,-0.05717271821627152,0.08242860761206622,0.07276647705445391,0.36167137488050827,0.41876912468862854,0.10828246980910701,0.9247055925445192,1.0305844785275189
2025-04-11,MRK,-0.1704939005682604,-0.2173162211530993,-0.31463327814365605,-0.44128523679288634,0.024501651264240195,0.021858339880577404,-0.15566240688242236,-0.1752963106709738,-0.25903002724799234,-0.485810329266767,-2.5051555135856893,-2.2511751775107944,0.8907037266465725,0.7681944570518554
2025-04-11,MSFT,0.025235361116722196,-0.073583969360634,-0.06802143096729386,-0.07821656777921593,0.02724628588527972,0.021100609459979783,0.040066854802560226,-0.0315640588785085,-0.012418180071630154,-0.12274166025309657,-0.8787147832252123,-0.48569331971026175,0.9874823036066199,0.9298805641044282
2025-04-11,NKE,-0.2893354236775123,-0.2642639216006676,-0.40587209465054963,-0.47396559091742035,0.049842241707188324,0.03399808005753069,-0.2745039299916743,-0.22224401111854208,-0.35026884375488593,-0.518490683391301,-1.9585885182169018,-1.9866098015789926,0.7684499917947633,0.7194398579393173
2025-04-11,PG,-0.010014947016721835,0.057400850763524844,-0.0020989189882377273,0.0840555402239301,0.017638942333861103,0.014907759244622898,0.004816546669116196,0.09942076124565033,0.053504331907425984,0.039530447750049456,0.9702098508172167,-0.02063441854074048,0.9891220731212338,0.9947686649279769
2025-04-11,TRV,-0.043154349564425626,0.05728245564926478,0.06559795771577431,0.10601460746667661,0.024513708365681623,0.018210839392731423,-0.028322855878587593,0.09930236613139026,0.12120120861143802,0.06148951499279597,0.7925951021159461,0.46914394221967837,0.9755147097618758,1.030710456398221
2025-04-11,UNH,0.21909813821914553,0.1451555318790331,0.021950435068455194,0.3025529950500091,0.01828762678675935,0.02144860063082137,0.23392963190498356,0.1871754423611586,0.0775536859641189,0.25802790257612845,1.7052747031646838,0.12485321879711843,1.172464405588953,1.1009056196933074
2025-04-11,V,0.014653955820189041,0.08186646167717032,0.18915882881268264,0.2018974292251903,0.028678662945864943,0.018831358615723208,0.02948544950602707,0.12388637215929582,0.24476207970834635,0.15737233675130965,1.095428629672566,1.5509365271353486,0.9715607216488983,1.10277951089386
2025-04-11,VZ,0.01639165490762593,0.16139481569411293,0.04033676261816885,0.1414604052117606,0.017501387160849816,0.017173955325786583,0.031223148593463965,0.20341472617623843,0.09594001351383255,0.09693531273787995,2.367985138079134,0.3291249731623571,1.0345999756570807,1.0791826961316893
2025-04-11,WBA,-0.043564102328438416,-0.08701142122313249,0.2204426770769828,-0.4464436097487558,0.010024475988452762,0.036201672614939014,-0.028732608642600382,-0.044991510741007,0.27604592797264654,-0.49096870222263644,-0.6056299537720645,0.6258230703591114,1.0046785325362564,1.07711804396699
2025-04-11,WMT,0.09643753186673172,0.000589560907700922,0.14838799505994316,0.4370789591819097,0.028446083845874482,0.022865177364021053,0.11126902555256975,0.04260947138982642,0.20399124595560686,0.39255386670802905,0.006497014338682064,1.0477304716258053,1.0006658314508046,1.1044982350122048
2025-04-17,AAPL,-0.08865153109059537,-0.14628427302262423,-0.16937925137182785,0.15566803932909892,0.04841040943256953,0.031432832539617664,-0.019026383811643344,-0.04873129309252601,-0.08143607808169778,0.12074791255430414,-1.1726646671723795,-0.8981897389374808,0.8880498092739055,0.8645746800867721
2025-04-17,AMGN,-0.12988684046997362,0.036801838087419346,-0.14302654538095155,0.07294972245017278,0.02277011018888174,0.019167574246908348,-0.06026169319102159,0.13435481801751756,-0.05508337209082148,0.03802959567537801,0.48379578133023304,-1.0148207172799668,0.913280602719913,0.9178141414169024
2025-04-17,AXP,-0.0708248942744079,-0.21133360568697568,-0.09278618192201672,0.15188018690852553,0.04287692166575278,0.028130113094755004,-0.001199746995455872,-0.11378062575687746,-0.00484300863188665,0.11696006013373075,-1.893026988161688,-0.5001279811690611,0.9100636255013261,0.9172449372244856
2025-04-17,BA,-0.06411379552073414,-0.0425055615938099,0.060798277490118964,-0.05204970377398475,0.049603732129855596,0.03467650753148793,0.005511351758217889,0.05504741833628832,0.14874145078024903,-0.08696983054877952,-0.3088660177821571,0.2764709977774312,0.9637007648052232,0.9745640819041398
2025-04-17,CAT,-0.14044877018048837,-0.2535284242022116,-0.2693041417806102,-0.1863922923290086,0.03533959487713632,0.02491631170010297,-0.07082362290153635,-0.1559754442721134,-0.1813609684904801,-0.2213124191038034,-2.5639090942996545,-1.5836590759621234,0.8868662999963225,0.8226379348884283
2025-04-17,CRM,-0.12059833216047056,-0.2563105773344371,-0.15102424401141137,-0.10922169725020052,0.02985306128948052,0.02394514545486511,-0.05097318488151853,-0.15875759740433887,-0.0630810707212813,-0.14414182402499529,-2.6971727935837326,-0.8321669323431325,0.8662592650002315,0.8470587303968795
2025-04-17,CSCO,-0.08512814467143899,-0.06362905559875473,0.04403771767153027,0.18111314581708818,0.029625033106288716,0.02031515067868007,-0.015502997392486964,0.03392392433134349,0.13198089096166035,0.1461930190422934,-0.7892146719409496,0.34699270084985323,0.9182883284561979,1.0123552852326008
2025-04-17,CVX,-0.17386010124224352,-0.13394953293201828,-0.04789525528297285,-0.08298125645916253,0.033443710410439274,0.023030792711702865,-0.1042349539632915,-0.03639655300192006,0.04004791800715722,-0.1179013832339573,-1.4655209732535424,-0.32852260343099116,0.8939948572801991,0.9200429934782349
2025-04-17,DIS,-0.16765256664208197,-0.22735588755804564,-0.10079773654317825,-0.2857077133916506,0.04027993978761843,0.026623454970243744,-0.09802741936312995,-0.12980290762794744,-0.012854563253048179,-0.32062784016644535,-2.1517980623342843,-0.5963678430910918,0.8421359693194161,0.8463152571489905
2025-04-17,DOW,-0.2784925299762491,-0.3544660255196296,-0.5904101219316197,-0.6435024606796169,0.05463422677189532,0.03616155512510419,-0.2088673826972971,-0.2569130455895314,-0.5024669486414897,-0.6784225874544116,-2.4699447442032745,-2.714832860434346,0.8019721300789387,0.643970133966795
2025-04-17,GS,-0.08976530859522065,-0.17999201666263917,-0.015096876331668013,0.27164685506384134,0.042509382314230855,0.028921740783051438,-0.020140161316268626,-0.08243903673254095,0.07284629695846206,0.23672672828904656,-1.5681533656422604,-0.07403031158066373,0.8934863317249525,0.9404219457335469
2025-04-17,HD,0.004629593029001402,-0.13590881252185535,-0.14581015700592956,0.08322537064156524,0.022984102411772716,0.01796612164331909,0.07425474030795343,-0.038355832591757136,-0.057866983715799486,0.048305243866770466,-1.906132134764686,-1.1595575391723763,0.9538580924634923,0.9293197853186136
2025-04-17,HON,-0.05948693902673534,-0.1192718103836226,-0.0897211174902259,0.051350656398239346,0.03144708649213812,0.021513539055014297,0.010138208252216688,-0.02171883045352438,-0.0017779442000958323,0.016430529623444573,-1.396965474972856,-0.6216035644355636,0.9517244729693004,0.9304802306118781
2025-04-17,IBM,-0.05491094642971374,0.07666238636103616,0.039291741470695925,0.29516854408769005,0.02615654591508098,0.024972483308565555,0.014714200849238288,0.17421536629113438,0.127234914760826,0.2602484173128953,0.7735356312665947,0.2399922393294502,0.9602661995874481,1.0861455775132225
2025-04-17,INTC,-0.24229342531056322,-0.03834665493715472,-0.1798532675235522,-0.6395900619890953,0.05518204231673116,0.05130523172599573,-0.1726682780316112,0.059206324992943496,-0.09191009423342214,-0.67451018876389,-0.18833262206596402,-0.5516000232904877,0.8497782574920253,0.8263531682876839
2025-04-17,JNJ,-0.03445391124971076,0.07155066397273012,-0.025276501230007936,0.11787858328244172,0.02373065221538492,0.016553927173040217,0.035171236029241264,0.16910364390282834,0.06266667206012214,0.08295845650764694,1.0891115129045696,-0.23414793245850044,0.9873236511314062,1.0165904894108742
2025-04-17,JPM,-0.02421808196640956,-0.08569110563161769,0.053424368866808285,0.2721006429726699,0.03352408187404637,0.02332358333385575,0.04540706531254247,0.011861874298480526,0.14136754215693836,0.2371805161978751,-0.9257637964694326,0.3230977963753395,0.941644647740324,1.0093551659426503
2025-04-17,KO,0.052303194514060465,0.16665331298377,0.05202726170029762,0.25845252244898415,0.016607424492419167,0.014686391769417112,0.12192834179301248,0.2642062929138682,0.1399704349904277,0.22353239567418937,2.8592923574470954,0.5302325946460313,1.0468185505406222,1.1005273752744968
2025-04-17,MCD,0.014169867175070894,0.11265357774119808,0.005222877088641941,0.1834341015320245,0.017528712956205412,0.015389445652728366,0.08379501445402292,0.2102065576712963,0.09316605037877201,0.14851397475722972,1.8445130558685734,0.048244931126461936,1.0154006085811154,1.0750804149714486
2025-04-17,MMM,-0.16266098984652358,-0.06169882633581396,-0.03129411842765682,0.3802621035780635,0.034688075602134424,0.024369378749847265,-0.09303584256757155,0.03585415359428426,0.05664905486247325,0.3453419768032687,-0.63795811458536,-0.19538140988172678,0.8943566745030449,0.9822013433518867
2025-04-17,MRK,-0.18679866320192925,-0.24683497641941385,-0.34100991126790214,-0.44287709845246703,0.025168648834193952,0.021994029516373945,-0.11717351592297723,-0.14928199648931562,-0.25306673797777207,-0.4777972252272618,-2.8278841677814768,-2.4202696031347584,0.8901982818224834,0.7637564750467926
2025-04-17,MSFT,-0.0530564033464909,-0.14161234810854048,-0.12576250237029954,-0.11217531049814292,0.027674513504104898,0.021332829113466407,0.016568743932461126,-0.04405936817844226,-0.03781932908016947,-0.1470954372729377,-1.6726781756498217,-0.8824938336169179,0.9414178612126136,0.8834168250771425
2025-04-17,NKE,-0.2692656798454605,-0.238122650967533,-0.37698533485778696,-0.4972370344651373,0.05091587059016883,0.03459608955549381,-0.1996405325665085,-0.14056967103743478,-0.2890421615676569,-0.5321571612399321,-1.734336711477875,-1.815591488127453,0.8068887777441948,0.7432621283074059
2025-04-17,PG,0.012146298371845606,0.06728267948848148,-0.005142097219176826,0.11433618835289976,0.018571585674381125,0.015383922870944297,0.08177144565079764,0.1648356594185797,0.08280107607095324,0.07941606157810499,1.10203631452778,-0.049700466189880166,1.0108400476089012,1.0161923863081608
2025-04-17,TRV,-0.021115315725947097,0.058247769324662024,0.06859101415760574,0.15448766723403967,0.02448854395610465,0.018361894731050633,0.04850983155300493,0.15580074925476023,0.1565341874477358,0.11956754045924489,0.7993215572875012,0.4882943154332058,1.0155761478890193,1.0713202049841741
2025-04-17,UNH,-0.10264830245991893,-0.11296295461524172,-0.19485760534542232,-0.01616305977035676,0.06015978844783329,0.037658136698413114,-0.03302315518096691,-0.015409974685143504,-0.10691443205529225,-0.05108318654515154,-0.7558522956609708,-0.7981304367090072,0.8866683586861218,0.8319842280902034
2025-04-17,V,-0.030653084247628755,0.039901236416667936,0.16923996647339398,0.20193354502530247,0.028513240735020224,0.018713673952819383,0.03897206303132327,0.13745421634676616,0.257183139763524,0.1670134182505077,0.5372631026440802,1.3838180960148634,0.9632085194882392,1.0853615757251434
2025-04-17,VZ,0.018207475440849726,0.15453877901149723,0.04033417110993364,0.16720719138525275,0.018114111606480663,0.017451786485492782,0.08783262271980175,0.25209175894159547,0.12827734440006372,0.13228706461045797,2.231296615091504,0.32710599370269217,1.0323413098430099,1.083888425454636
2025-04-17,WBA,-0.024490974809122452,-0.17170524791462202,0.07404230099926579,-0.4149778580518649,0.010621876128058219,0.03562841670195497,0.04513417246982958,-0.0741522679845238,0.16198547428939586,-0.44989798482665966,-1.21435807984151,0.22025305159809327,1.0085388057901903,1.0910501479388806
2025-04-17,WMT,0.0795274348343785,0.02355379952234231,0.13747599253409548,0.45454522843471007,0.02912270551883043,0.023391672065345922,0.14915258211333055,0.12110677945244053,0.22541916582422555,0.4196251016599153,0.2537227607887505,0.9531577457446423,1.0110210881459123,1.1026817841595427
2025-04-25,AAPL,-0.05688495254829188,-0.06141278655437601,-0.1173668871874567,0.23098894366098338,0.04935454195693734,0.03183123930774731,-0.0001581656152928601,0.040659768947855925,-0.04962796446601642,0.19003012503035116,-0.48614405242259995,-0.6125693097637417,0.9557683047775112,0.9206978093856057
2025-04-25,AMGN,-0.08485181311045552,0.027534347180648438,-0.11346122885226784,0.05636499217885345,0.023146734233286132,0.01915873223884981,-0.0281250261774565,0.12960690268288036,-0.04572230613082755,0.015406173548221234,0.3621326954916724,-0.8035130265950872,0.9295853181359107,0.9316054277156756
2025-04-25,AXP,-0.03807396569860805,-0.19017283546605593,-0.022596322462864884,0.11396288125040274,0.045091482330697874,0.029238343036764067,0.018652821234390972,-0.088100279963824,0.0451426002585754,0.07300406261977052,-1.638911285025483,-0.11947835670113978,0.9781332966751116,0.964428193545782
2025-04-25,BA,-0.0033660963256746407,0.010677762640816614,0.10707903042307167,0.050539401223271996,0.05116938021515634,0.0354241173330914,0.05336069060732438,0.11275031814304855,0.17481795314451196,0.009580582592639782,0.07595230280555884,0.4784975211558848,1.067509540958442,1.0736077247643985
2025-04-25,CAT,-0.10234693334740884,-0.2805018792541171,-0.22867280597838788,-0.1539232036525143,0.03736660286306329,0.025151761793736124,-0.04562014641440982,-0.1784293237518852,-0.16093388325694757,-0.19488202228314652,-2.810134357977878,-1.313270783345145,0.9460293270171016,0.8624529634054098
2025-04-25,CRM,-0.046321836570072154,-0.2187844463625038,-0.07096808477773717,-0.02659982357895751,0.0347797238364779,0.02608948884949262,0.010404950362926865,-0.11671189086027187,-0.0032291620562968776,-0.06755864220958972,-2.1130539952715357,-0.37201161124695675,0.9633095609292888,0.9179153427990284
2025-04-25,CSCO,-0.07929857446885571,-0.08623238816637094,0.015387058862988301,0.18969438675272157,0.03025067247035964,0.0205641996942074,-0.022571787535856695,0.015840167335860994,0.08312598158442859,0.14873556812208935,-1.0566187722446077,0.12254353402776742,0.9439443556221938,1.0248770694518818
2025-04-25,CVX,-0.19125583200061613,-0.10404971961062623,-0.06304052349992549,-0.11794305701050226,0.034508814947635205,0.023494753693175007,-0.13452904506761712,-0.001977164108394297,0.0046983992215147985,-0.15890187564113448,-1.1159114627027826,-0.4243781650470607,0.9088407536241856,0.927791973240456
2025-04-25,DIS,-0.1100239727118655,-0.2170105175090076,-0.06468970004883161,-0.2217112286099879,0.04152510058139697,0.026962902108533107,-0.053297185778866475,-0.11493796200677567,0.0030492226726086813,-0.2626700472406201,-2.028027634849035,-0.3791645869181007,0.9169950717840303,0.9030555364841958
2025-04-25,DOW,-0.1699198922467809,-0.3023092526936609,-0.5165369454614176,-0.5770733485743627,0.055910571024719205,0.03648470588848862,-0.11319310531378188,-0.20023669719142895,-0.4487980227399773,-0.6180321672049949,-2.0878548896516107,-2.350372862213636,0.8769313644403681,0.6950323322310371
2025-04-25,GS,-0.05196112996155643,-0.15113745035988932,0.05986284072586215,0.272615581938136,0.043516292156365745,0.029523237331861633,0.004765656971442586,-0.04906489485765739,0.12760176344730245,0.2316567633075038,-1.289935023839339,0.2898002557325237,0.9761913553613486,1.00254806407362
2025-04-25,HD,-0.012644201092755093,-0.14138787352824045,-0.1051415823843565,0.07792024699158949,0.02258562189947401,0.01802527114573544,0.044082585840243924,-0.03931531802600852,-0.03740265966291621,0.036961428360957276,-1.9764693200612282,-0.8288314165808748,0.9748255186200055,0.9343936666526792
2025-04-25,HON,-0.06774682427917236,-0.10102156109337225,-0.09989575794246118,0.036163691196544695,0.03200785074506751,0.021650335057026522,-0.011020037346173343,0.0010509944088596818,-0.03215683522102089,-0.004795127434087519,-1.1757342631004395,-0.6858830232096745,0.9679112153759046,0.9437985978110957
2025-04-25,IBM,-0.07431691020230674,0.039932026554958706,0.015178939287953141,0.27652941776804235,0.029608116620378613,0.026670294106782455,-0.01759012326930772,0.14200458205719063,0.08291786200939343,0.23557059913741013,0.37727086454581205,0.08815533934814156,0.9404210000749162,1.0493671518513183
2025-04-25,INTC,-0.1553612457264776,-0.03816513590945057,-0.1108318261303614,-0.5259559009384246,0.06002460161886929,0.05152095001214448,-0.0986344587934786,0.06390741959278136,-0.04309290340892111,-0.5669147195690568,-0.18665630813536854,-0.3320809950700372,0.9010425714061762,0.8871321678115613
2025-04-25,JNJ,-0.0451546787967429,0.05947715106557326,-0.03983071460724839,0.06459109614465088,0.0237402186946091,0.01643172261431492,0.011572108136256122,0.1615497065678052,0.027908208114191903,0.02363227751401866,0.9120670865838922,-0.3685907383527609,0.9675737958190435,0.9958175849183418
2025-04-25,JPM,-0.024109549281954724,-0.07766293085277363,0.09443265987062344,0.2600252119553061,0.03409083551591237,0.02366964174412015,0.032617237651044295,0.024409624649458297,0.1621715825920637,0.21906639332467387,-0.8267644844945,0.5634712403351384,1.0027064737736813,1.055684576525108
2025-04-25,KO,0.02663452045666732,0.1569246395458463,0.04971678333654728,0.19993074041200903,0.01661850669811568,0.01485638238803428,0.08336130738966634,0.2589971950480782,0.11745570605798757,0.1589719217813768,2.661569379809898,0.5048349817427278,1.0198558617028763,1.079594389500691
2025-04-25,MCD,0.01002674912036163,0.109736441004736,0.018247877438405394,0.1585252127403486,0.018522269810587348,0.01591552725282259,0.06675353605336065,0.21180899650696794,0.08598680015984568,0.11756639410971637,1.737358971751208,0.16465443999539495,1.0282449911484095,1.0871411697297113
2025-04-25,MMM,-0.10603015797962728,-0.07959331199986626,0.05178465229325938,0.4122367923280285,0.03993880300540904,0.02614796548084766,-0.04930337104662826,0.022479243502365673,0.11952357501469968,0.3712779736973963,-0.7670053525993121,0.302984280227018,0.9526743632552825,1.0289585720081005
2025-04-25,MRK,-0.06288290559112149,-0.13534463354899468,-0.23718067306792653,-0.3983309700822051,0.025454148692829748,0.022363756363071488,-0.006156118658122468,-0.03327207804676274,-0.16944175034648623,-0.4392897887128373,-1.5249514217997202,-1.6534275141673291,0.9512611989878093,0.8189575396662501
2025-04-25,MSFT,0.004809312856740391,-0.12307744362127887,-0.08309582669672375,-0.03172794287539375,0.029842660997865703,0.021712548937687627,0.06153609978973941,-0.02100488811904694,-0.015356903975283456,-0.07268676150602596,-1.4283261184163736,-0.5670656714232903,1.0120808605956324,0.9460114522085723
2025-04-25,NKE,-0.13183782462178176,-0.23931899762602715,-0.3356115969889987,-0.471147268384336,0.05081039673521472,0.03450443656520557,-0.07511103768878274,-0.13724644212379522,-0.2678726742675584,-0.5121060870149682,-1.7476801598712322,-1.6135510331091527,0.850167380524956,0.7721806436517672
2025-04-25,PG,-0.0277330614998473,-0.012855240829670812,-0.04021029222876173,0.021175264096177576,0.020435077023235226,0.01638720687192167,0.02899372543315172,0.08921731467256112,0.027528630492678556,-0.01978355453445464,-0.19766737811873794,-0.3697715868141961,0.9619485034228493,0.9645187927182236
2025-04-25,TRV,-0.011890769627257736,0.07316941939973921,0.00802798852829874,0.2075424021560821,0.026884073006298533,0.01890030835299566,0.044836017305741285,0.17524197490197113,0.07576691124973903,0.16658358352544989,0.9754846509132976,0.06129139037897538,1.0224859988347412,1.0786857324476204
2025-04-25,UNH,-0.21334989463012488,-0.2363258007940815,-0.3002865158764548,-0.13370176560705435,0.06115029479454931,0.03819261669925655,-0.15662310769712587,-0.13425324529184957,-0.2325475931550145,-0.17466058423768657,-1.5591627296095947,-1.213206659449719,0.8342586290783165,0.7691536629919549
2025-04-25,V,-0.02652684919811967,0.016620602996310425,0.1664663656739923,0.20854147801973574,0.02975678014886724,0.019444392919838915,0.030199937734879348,0.11869315849854235,0.2342052883954326,0.16758265938910352,0.21538334053399794,1.3387453117586225,0.9846606456198764,1.0977996047116139
2025-04-25,VZ,-0.036813616714452796,0.07414573264937709,0.043329906593033735,0.11939483976061924,0.019228190189491966,0.018032848347005633,0.019913170218546224,0.176218288151609,0.11106882931447402,0.07843602112998702,1.0360519953154608,0.36025524357363997,0.975132107798245,1.0289024383393037
2025-04-25,WBA,-0.008141171161800728,-0.07521022745725785,0.15351450746747952,-0.426995582304196,0.010898329053497339,0.03316602652183435,0.04858561577119829,0.026862328044974085,0.2212534301889198,-0.4679544009348282,-0.5714038725153919,0.4686824432403404,1.0085927539269517,1.1018345466339616
2025-04-25,WMT,0.1097049859438179,0.006218690821701651,0.1528161524799343,0.4870193163383831,0.02845993209501515,0.023586843658763783,0.16643177287681693,0.10829124632393358,0.22055507520137457,0.44606049770775086,0.06643376376073967,1.0526774728340487,1.039974706248755,1.116225299974003
2025-05-02,AAPL,-0.08643898696021506,-0.13801708651054156,-0.12699551187810248,0.19168894523214533,0.04940834988568775,0.031554771158422576,-0.06470337571614965,-0.06280923886093563,-0.10507684077457077,0.10313473552582912,-1.1021165939761366,-0.6585013605461705,0.9525042257241605,0.9054778675678368
2025-05-02,AMGN,-0.08346698332478487,-0.006777941888748669,-0.10059331392378336,0.05625599174894357,0.023923037764249432,0.019273877022300413,-0.061731372080719465,0.06842990576085727,-0.07867464282025165,-0.03229821795737264,-0.0886111715217399,-0.7039325795252774,0.9335116106586532,0.9355983728464565
2025-05-02,AXP,0.009110446617391865,-0.13353019385676493,0.029125316226628794,0.1792730175611677,0.04498490485338512,0.029490182172378733,0.030846057861457277,-0.058322346207158995,0.0510439873301605,0.0907188078548515,-1.140937212185447,0.15327727643958647,1.0376522617742683,1.0056441492024084
