Date,Ticker,MOM_1M,MOM_3M,MOM_6M,MOM_12M,VOL_1M_STD,VOL_3M_STD,SMA50,SMA200,PriceToSMA50,PriceToSMA200
2024-06-14,HON,0.022060947158464426,0.058663282669907016,0.037245031965732665,0.061255559802995005,0.009652751827969899,0.009435058674827107,196.21941619873047,191.0925058746338,1.0461786470029277,1.0742470638234578
2024-06-14,IBM,0.005630190660097151,-0.11162143566658954,0.052547459007574814,0.25137372173123007,0.00887858325091789,0.013801249890313392,168.00779327392578,159.9744637298584,0.984060142255778,1.0334760254511846
2024-06-14,INTC,-0.026573167597380636,-0.33265314468820373,-0.3739946081888282,-0.14184345063629367,0.017554472651848903,0.023296092451421373,32.12043674468994,38.845169115066525,0.9420188424314366,0.7789400157068458
2024-06-14,JNJ,-0.039776823025520186,-0.07523172514743412,-0.05244303740518989,-0.07360030921997167,0.01047288441841591,0.010692386630189347,144.3058187866211,149.0692108154297,0.9851021707724543,0.9536239882413247
2024-06-14,JPM,-0.042088607631411805,0.023937860753363144,0.19691025859450434,0.3406537670319773,0.0157789337152967,0.014681793454843535,190.42487426757813,166.45828819274902,0.9945535033619468,1.1377488491938479
2024-06-14,KO,-0.001500512550186473,0.051353031460794236,0.05848526276132764,0.06650689997597006,0.007136304077159913,0.0068642229539676485,60.01824478149414,57.069538612365726,1.0197698393251589,1.0724599729660438
2024-06-14,MCD,-0.07050270360923541,-0.08956267439685485,-0.14229859386762767,-0.10532688249286712,0.012621298007743026,0.010354633269552774,260.0906066894531,268.8680516052246,0.9579999716050726,0.9267251811274718
2024-06-14,MMM,0.0035571215428037476,0.14607340774221725,0.17029085951645995,0.22248294304940433,0.013727203689438652,0.015334703017549689,95.12003997802735,83.04886684417724,1.0443440821222547,1.196139750210812
2024-06-14,MRK,-0.01722801097428767,0.0634475384585988,0.20320795847287257,0.1956347446963876,0.009893316530711132,0.011052700223674387,124.88578994750976,112.7018860244751,1.0069430954793774,1.1158010601865478
2024-06-14,MSFT,0.04503745607802227,0.06270634424684189,0.17100376977332613,0.27929957161855923,0.011134897761124455,0.011909740844459499,414.79210693359374,380.91399185180666,1.06079398525877,1.155139956998883
2024-06-14,NKE,0.02248946316532165,-0.060879109922897946,-0.25294340688533024,-0.1751876150720334,0.009987812440332254,0.015018957758294893,91.44791259765626,98.33122913360596,1.006445229357933,0.9359927276368949
2024-06-14,PG,0.0016801495900887614,0.03940998844767525,0.12834378531985394,0.15556093223477002,0.00873362548826322,0.0076797261186737,159.1385711669922,150.12947273254395,1.0230704338181524,1.0844637237290642
2024-06-14,TRV,-0.03551946730122183,-0.06575506541562218,0.11508938032160657,0.1918892639367569,0.012667963932363772,0.014168781873076136,211.43935791015625,191.87823181152345,0.9613521670969836,1.0593577135742398
2024-06-14,UNH,-0.04027464840431599,0.012753923641908051,-0.09535094092992848,0.09323136902972073,0.01437899074901829,0.01627504752408,484.72437866210936,499.4272085571289,1.0094294737421643,0.979712490788176
2024-06-14,V,-0.03741998843816949,-0.04287576823688539,0.0347814372586172,0.1994378148182525,0.007609843152503884,0.008050638406357339,272.39427673339844,260.20303718566896,0.9881003973142775,1.034395662623842
2024-06-14,VZ,-0.02045973804970242,0.020611909866869862,0.10273439247433011,0.17625497222869543,0.011469869265150982,0.01178349721776886,37.51774391174317,34.86971950531006,0.9906039678210284,1.0658309418579175
2024-06-14,WBA,-0.12633435608450055,-0.27800663601257514,-0.43477848013056036,-0.6398943368953252,0.02600718008290578,0.025721443068276006,16.12230001449585,19.3283806848526,0.9142584035436709,0.7626064755779869
2024-06-14,WMT,0.11348366435622771,0.10283220173881315,0.27318138850131757,0.26229704114553565,0.01669694561357064,0.011598604680104964,61.77821395874023,56.07115673065186,1.0764174171856964,1.185977771552911
2024-06-21,AAPL,0.07576655248414162,0.19261381144879558,0.05481471314668511,0.12566152635503225,0.02022552568552589,0.01697762839943874,186.08788391113282,181.89050827026367,1.1112759940228096,1.1369202281939699
2024-06-21,AMGN,-0.02147719834984522,0.11385946662335697,0.11628113853682152,0.3362590696937869,0.010508383978297627,0.018809275308832564,287.4036669921875,273.6411325836182,1.0478925164989472,1.1005953272154323
2024-06-21,AXP,-0.053660478901392784,0.008577721083661592,0.2216474675806435,0.3300850248075966,0.011728165078231217,0.013492028724498069,230.47513671875,192.33045402526855,0.9884083879624689,1.1844383121961553
2024-06-21,BA,-0.04550517351549626,-0.06118417921291245,-0.4004306068643823,-0.18330282249371102,0.023891486606973166,0.01962515633536034,177.37900115966798,200.07220031738282,0.995382747700011,0.8824814106033187
2024-06-21,CAT,-0.09099164788927058,-0.1025267581506336,0.12075050813980155,0.3240938123588087,0.009552505113866464,0.016216332583595467,338.9178662109375,298.70608741760253,0.9518522438841602,1.0799904823978552
2024-06-21,CRM,-0.14662586696820468,-0.22986229689745014,-0.07442766445173823,0.15765528728691802,0.05385096068181507,0.03369591134170953,262.70695861816404,254.928935546875,0.9273996962973862,0.9556951748731446
2024-06-21,CSCO,0.007428722681452743,-0.0451847144463165,-0.043429868886280205,-0.041942633397540556,0.010663344271140294,0.01089304444806605,45.872383728027344,48.111745319366456,1.0008464612030072,0.9542620542319404
2024-06-21,CVX,-0.029756384830607642,0.012755668179478952,0.04462054597446173,0.04347166757944527,0.012524671672306815,0.010431542918026298,153.58544891357423,147.4889779663086,0.9788892158204308,1.0193516947604104
2024-06-21,DIS,-0.007209775782920664,-0.13199018403880772,0.08506653691498758,0.14628686664894788,0.011710254371575126,0.01729816223655404,105.49806060791016,97.41664756774902,0.9606930128460104,1.0403894223966068
2024-06-21,DOW,-0.07493974509367483,-0.0581642839817501,0.007711531417312717,0.0910435777878877,0.012910914964719234,0.010469849204366364,54.02950538635254,50.6894647026062,0.9531324065102939,1.0159364040158692
2024-06-21,GS,-0.037923827573135165,0.09051557339196152,0.1761444469264468,0.35518354070023983,0.01043999847523463,0.012381398345940176,433.258642578125,369.91242294311525,1.0227814582373742,1.1979292361266383
2024-06-21,HD,0.06373898527672689,-0.09809555076378783,0.02342942436289598,0.1942042911817526,0.012265936373610429,0.013324664085038752,330.39940490722654,326.5424966430664,1.0580555758426593,1.0705526423389349
2024-06-21,HON,0.055341389980186735,0.07114345191661911,0.06076163006244259,0.0858660001479468,0.009568423708383704,0.00947117015391947,197.58254486083985,191.6626727294922,1.0716449797439673,1.1047448064339496
2024-06-21,IBM,-0.00583921331891829,-0.09693101322294298,0.08424235840349413,0.29631453058531515,0.008940091303427013,0.013995870194335121,166.82621215820313,160.53252685546875,1.0100645866348756,1.049664216493314
2024-06-21,INTC,-0.020691490852538828,-0.3066801858089587,-0.399020708519131,-0.042732173906468295,0.01735077194612818,0.02351578622975863,31.55831802368164,38.75469318389892,0.9789501473869191,0.7971684857358561
2024-06-21,JNJ,-0.016601000141999202,-0.03793411759087693,-0.03491843864752365,-0.06604196846078657,0.010513177533104247,0.01086501415416833,144.04254760742188,148.85742637634277,1.0086696863647608,0.9760436872731656
2024-06-21,JPM,-0.016270399807488872,-0.008146004247095764,0.1649688565287128,0.34772557024416995,0.011752975179064207,0.014583296808209946,190.3936001586914,167.4926001739502,1.007652653740316,1.1454274174251922
2024-06-21,KO,0.005501443820636476,0.04505930153940975,0.08052155324492832,0.05310882480584944,0.007233724772049972,0.006907238626630269,60.30412239074707,57.163329124450684,1.0185052762316669,1.0744662316601266
2024-06-21,MCD,-0.0182030772711524,-0.08251367476940943,-0.10191729843224659,-0.10353312578497588,0.013759514757330603,0.010717127032365483,259.1482455444336,268.4440697479248,0.9835132469695765,0.9494556264968312
2024-06-21,MMM,-0.0003771413923098375,0.1337659237456979,0.16537144095761827,0.24186141459760108,0.01066105409229436,0.015061798599396384,95.90154342651367,83.36222961425781,1.051129955209015,1.2092405099148835
2024-06-21,MRK,0.005658843722933544,0.06180994316656009,0.2172943827768429,0.18838379510089603,0.010621368054837405,0.01113961355384111,125.09860702514648,113.14482017517089,1.0209283379629273,1.1287897471040127
2024-06-21,MSFT,0.04720837583983188,0.048241717518390445,0.1901329728184549,0.3067281115850817,0.011169533382039165,0.0119270628890237,416.6532775878906,383.29461364746095,1.073259878531546,1.1666671802099617
2024-06-21,NKE,0.0498030458756219,-0.03287153184312406,-0.22522167645654687,-0.10955750772019114,0.010900136862170425,0.015239932104882338,91.94238235473632,98.23805644989014,1.04165688019285,0.97490136330196
2024-06-21,PG,-0.0005349763177669627,0.045214886035676985,0.1534719309845816,0.14391987311138787,0.008702414129631823,0.007755944590524767,160.11405364990233,150.46260528564454,1.0257992306284676,1.0915992896378846
2024-06-21,TRV,-0.025337379536713653,-0.07001239747380622,0.12892676869592792,0.20092025042649053,0.011968952920292243,0.014367180791723094,210.12002868652343,192.89881462097168,0.9859514006908516,1.0739730931148848
2024-06-21,UNH,-0.07723171710029654,-0.01444771150660713,-0.07423284739060017,0.027633852319705946,0.014100999973893786,0.016391856508731845,487.16729064941404,499.6336016845703,0.9791479420996919,0.9547173138263075
2024-06-21,V,-0.0026489739530507995,-0.051736078254058106,0.06063970300781302,0.1992374193772523,0.008191221183953054,0.008116798561291556,272.25054748535155,260.7858061981201,1.005278051882433,1.0494723773121242
2024-06-21,VZ,0.015527674994971357,0.008636620870104765,0.10144246896920588,0.1877262807037764,0.011639270111085454,0.011815202705777314,37.445535049438476,35.00333045959473,1.0067752476687246,1.0770185959019973
2024-06-21,WBA,-0.043498432664162735,-0.2503941161121029,-0.4634117040413241,-0.6148286433994222,0.026280845104099067,0.027062230486494476,15.907089099884033,19.189167790412903,0.9516555202386081,0.7888861736044207
2024-06-21,WMT,0.04149095692084712,0.10341486645246475,0.2768124118434522,0.2909716612085865,0.007907220716343288,0.011613325525220784,62.407842559814455,56.358826656341556,1.0797078945779615,1.1955933842676663
2024-06-28,AAPL,0.10150626199519022,0.20694434968961398,0.08921910982244476,0.11228343065549108,0.019857865831165212,0.016939296778713198,189.9685842895508,182.70972076416015,1.1049958103922135,1.1488961225935492
2024-06-28,AMGN,0.052835848983497684,0.1014215321204692,0.10146555477333896,0.37564609847863945,0.011541869998287043,0.01919882493122596,292.3550634765625,275.20675170898437,1.044486131674788,1.1095687421545302
2024-06-28,AXP,-0.01878160073048469,0.019904344180908348,0.21968556084729907,0.3241349082590322,0.011145167708306963,0.013410943112545285,231.69889587402344,194.1712516784668,0.9881812087684909,1.1791678377510735
2024-06-28,BA,0.05860411609596602,-0.05857680211272905,-0.36466453317457914,-0.14646864334622695,0.0174981063206818,0.01977503825346127,178.29360076904297,199.22365036010743,1.0208442351366673,0.9135963234176423
2024-06-28,CAT,-0.014928671644515397,-0.0917261426943652,0.1192074401686419,0.3383970803571984,0.009073673912153992,0.015983068298580344,335.6032904052734,299.9509392547607,0.9766758674201443,1.0927641552981824
2024-06-28,CRM,-0.054938808997102274,-0.15824286780541813,-0.035428840652551696,0.1933826287986097,0.054876106127237353,0.03429704065845743,259.0225186157227,255.5273129272461,0.9868034860707479,1.000301382316794
2024-06-28,CSCO,0.030561083316609186,-0.04114446095291233,-0.0439563950425904,-0.0376943313489985,0.010134982974049364,0.011074785491326879,45.765784912109375,47.91324359893799,1.0078446534746925,0.962673327271138
2024-06-28,CVX,-0.003063947423615574,0.0016438321741624193,0.050156254952946046,0.050528264320090055,0.013424299468104242,0.010904700080578542,153.64835998535156,147.39719871520995,0.9856720854586476,1.0274747466990677
2024-06-28,DIS,-0.015886809812929444,-0.20892263499412647,0.09402193429816401,0.11457426172913762,0.011463739690556507,0.016947338579618675,104.24719955444336,97.91126247406005,0.943891307711405,1.0049714713745441
2024-06-28,DOW,-0.05954416344351715,-0.07572823896738504,-0.024134394225044514,0.05287602153546629,0.012476571075566642,0.010789794544257455,53.711735763549804,50.723649959564206,0.9420785412389532,0.9975755631914278
2024-06-28,GS,-0.004632123315790185,0.08568372296859857,0.1755929249538158,0.39565684216502395,0.012770012724071887,0.012803510449870787,439.1046612548828,373.27706268310544,1.0139618668762815,1.19277455432096
2024-06-28,HD,0.061645403371938724,-0.10133358400359012,0.0005055013426803528,0.1420372257933479,0.014294134627546445,0.013832323494083218,331.0405529785156,327.08647354125975,1.0216964610004495,1.0340475341702466
2024-06-28,HON,0.0802651403591654,0.04487608664044896,0.0321561561374331,0.07517090446177031,0.0082601294094324,0.00899434215354335,199.7214663696289,192.44249656677246,1.0525282921137757,1.0923392579431968
2024-06-28,IBM,0.034709306445313746,-0.08918362193299555,0.07538761486052947,0.3136932601715017,0.008802389951202165,0.01418801783678998,165.96670989990236,161.25220947265626,1.01818005329015,1.0479483914229917
2024-06-28,INTC,0.027497654378016316,-0.35097328646421394,-0.48710922745049856,-0.06675955559743701,0.012303522309050801,0.022787630374602345,31.0132657623291,38.57948644638061,0.9923100873859421,0.7976979294815733
2024-06-28,JNJ,0.011837825740243979,-0.07104384000385681,-0.051780231051686255,-0.07797741347232519,0.006893790443238642,0.01083445189320639,144.19587188720703,148.6084284210205,0.9900531794181283,0.9606560202389232
2024-06-28,JPM,0.020731506830389507,0.015554002564461043,0.18925486490300694,0.40419346046637705,0.01168560333525478,0.014509787271969467,191.83653564453124,168.89183319091796,1.030437300102595,1.1704267643724993
2024-06-28,KO,0.03884481395489835,0.047308387450851565,0.09648561998115121,0.0819552279361083,0.007559727172461247,0.00726343305655586,60.883950576782226,57.338882293701175,1.0229484551915256,1.0861938827035404
2024-06-28,MCD,0.028169614711982142,-0.09462245254680775,-0.1326679462275363,-0.11174629791852829,0.011391311487953725,0.010661756954282042,258.3544711303711,268.05182014465333,0.969229835096741,0.9341658688050135
2024-06-28,MMM,0.046366328769917954,0.14863834556589595,0.1402513999321698,0.2689024518564951,0.010103331364694521,0.014522879988111243,97.02798278808594,83.76960830688476,1.0368976324289603,1.2010093835434057
2024-06-28,MRK,-0.010855962161497321,-0.057790942507575375,0.1490091337965931,0.12254436521167048,0.014505753014718759,0.011382489003533508,125.61110961914062,113.75030094146729,0.9629379447573986,1.063344032800335
2024-06-28,MSFT,0.040593646557254635,0.062281376162610355,0.18165349749530407,0.29357439807602204,0.011486490337461666,0.011946025826773803,419.92330139160157,386.2436782836914,1.0582019287530413,1.1504748749170663
2024-06-28,NKE,-0.19188551017121894,-0.21677239266514955,-0.3441669718087501,-0.39106778832636935,0.05046233838702772,0.0307158712786203,91.78512145996093,98.099762840271,0.8092631913648678,0.7571712526302659
2024-06-28,PG,0.020027010345831132,0.022758591182034656,0.13417506225784329,0.12019656750834844,0.007943516214762168,0.007757884740583646,161.28075744628907,150.86903930664062,0.9981637390030751,1.0670486444514005
2024-06-28,TRV,-0.027618515498480694,-0.1188654329870897,0.08463096866010211,0.20992290345482004,0.012140187929482986,0.014490068596921795,209.11214569091797,194.10208114624024,0.960198430317455,1.034451319980727
2024-06-28,UNH,0.053620604886004467,0.033240498359346886,-0.01805334130582114,0.0862611357061005,0.015294418874456855,0.01744059377324077,490.9114422607422,500.04747497558594,1.0253792823511367,1.0066452638079166
2024-06-28,V,-0.02405394158579286,-0.05951262781450668,0.017291002231926044,0.14868379207209192,0.01023171547555986,0.008424403446559236,272.01298095703123,261.4051896667481,0.9595442208985945,0.998482410465779
2024-06-28,VZ,0.05328627139717687,-0.0012439657751803245,0.13293401867890145,0.1850178034232004,0.01213435825619701,0.011888424806628273,37.55402351379394,35.21319235801697,1.0288137818349692,1.0972051770122866
2024-06-28,WBA,-0.20748436064436493,-0.5697989461740631,-0.7640823358737092,-0.810495195556383,0.059530021165029014,0.04066122847204183,15.602466297149657,19.03248421192169,0.7351190560053107,0.6026365327827717
2024-06-28,WMT,0.0420781468742546,0.12151534356847588,0.2588662898890191,0.28240548274028876,0.009986502614131983,0.01203159455846358,63.23305168151855,56.7087859916687,1.0624790410660183,1.184715753289588
2024-07-05,AAPL,0.15237763292272496,0.2945606207707883,0.2083753663554381,0.17333533412769725,0.020862852909796364,0.017272992813174817,194.3743862915039,183.63037239074708,1.1605532868278046,1.2284560007629162
2024-07-05,AMGN,0.011354643530204876,0.15516147434667604,0.04819151555822737,0.3501689496956697,0.01080385496917182,0.018619935410861817,295.72690856933593,276.2918334197998,1.027388366408368,1.0996574952557896
2024-07-05,AXP,-0.0038774143823070268,0.07347482806494092,0.24409027641959455,0.3110415687708859,0.010836880398305333,0.012914320355980027,232.12056457519532,195.6752423095703,1.0067563087359894,1.1942688304109894
2024-07-05,BA,-0.020297889627418308,0.00836693224728126,-0.2773628262042821,-0.14331000165709706,0.014572143785060448,0.019791649731167586,179.52460083007813,198.7765503692627,1.0295525013087101,0.9298380593067953
2024-07-05,CAT,0.00237829286829391,-0.11521661267408859,0.15231107905975297,0.31187069830383546,0.008176927099271937,0.015475495945894868,333.31348693847656,300.9946602630615,0.9693624025470008,1.0734461608641748
2024-07-05,CRM,0.11388667840013715,-0.11117966910506047,0.045387751913669554,0.2090471331954014,0.01791285443368941,0.03413682743853296,257.9042633056641,256.3747607421875,1.0145582770734691,1.0206110159666737
2024-07-05,CSCO,-0.007840533748979285,-0.022286454156668287,-0.06283090374360452,-0.0674880324612335,0.009465891847311473,0.010837846605293607,45.68908149719238,47.764071235656736,0.9997549009822027,0.9563230680824796
2024-07-05,CVX,-0.011725491079004611,-0.030466147266620083,0.03381418060408192,0.028014926234486825,0.010345393182411991,0.010990063613773637,153.42318359375,147.2893229675293,0.9738032297310837,1.0143572438862771
2024-07-05,DIS,-0.053062341308374866,-0.1780773626405182,0.0668884423061835,0.09064561207011902,0.010167829717965616,0.01646784601159981,103.09544052124023,98.18463348388671,0.9419398430521069,0.9890519485404172
2024-07-05,DOW,-0.05439970143246225,-0.12407918556993866,-0.02013576596257029,0.03956675221837433,0.010065519195216595,0.010481657522157574,53.45109809875488,50.74482507705689,0.9320394305900602,0.9817460393395121
2024-07-05,GS,0.020543185841311176,0.1405643508340317,0.2097239198231066,0.40259924868629265,0.013515987879242521,0.012735453068629455,443.50260070800783,375.8622738647461,1.0314950417703788,1.2171233067333562
2024-07-05,HD,0.01906994877642024,-0.0598350878516243,0.0019518875591252552,0.09967499302112218,0.013853290073070082,0.013043069897746406,331.14458557128904,327.4318663024902,0.9927138351252549,1.003970124336482
2024-07-05,HON,0.02388841677528349,0.0846285796295394,0.0477650896663545,0.04984301516096915,0.006949941017526557,0.008667026067299152,201.21566772460938,192.88042572021484,1.0383523914317805,1.0832243292456267
2024-07-05,IBM,0.05975501638350645,-0.05564724282499231,0.11375241719749668,0.31264120996800393,0.008947008790012746,0.01421624119678808,165.65712158203124,161.91949729919435,1.0381901795667372,1.0621549576822553
2024-07-05,INTC,0.0641638014395137,-0.21169233606703597,-0.3778696961286533,-0.0013325945781472567,0.011638950793921951,0.020617088087202435,30.770564765930175,38.44769644737244,1.034045339935499,0.8275699728056932
2024-07-05,JNJ,-0.00897109816117786,-0.03222488174226599,-0.07871423583255119,-0.07486946453397247,0.006411830946137113,0.010437502461434173,144.13843322753905,148.35536865234374,0.9926160843680513,0.9644014132885599
2024-07-05,JPM,0.03340237197223529,0.05118359269832648,0.19588294516733526,0.37257822666638357,0.012017819214530934,0.01480629243277805,193.4060321044922,170.0971794128418,1.0405943145480208,1.1831896219675486
2024-07-05,KO,0.004910340448254273,0.08024615944591416,0.07714471247126295,0.07529029682278433,0.006312325686757662,0.007007432298309237,61.1794556427002,57.46742298126221,1.0197667536662738,1.0856372469001891
2024-07-05,MCD,-0.04527738768436469,-0.06647230798533275,-0.1469491535123316,-0.14410302639687506,0.010066741866370077,0.010690339541193016,256.595744934082,267.54354713439943,0.9615129768156744,0.922168152408721
2024-07-05,MMM,0.02711118942401311,0.11941316623718302,0.14047603747554221,0.25974391796180635,0.009710522494327264,0.012139593594030869,97.78306259155273,84.1590763092041,1.0201311569035183,1.1852738069581268
2024-07-05,MRK,-0.011750360326180506,-0.003558968755738553,0.1092045030719094,0.13258032951523424,0.015502527582111843,0.012046593181788379,125.73015319824219,114.16835819244385,0.9826187616210532,1.082128265572788
2024-07-05,MSFT,0.11667411226827072,0.11413544974043463,0.2360540553021705,0.3318303623179391,0.008825016273669826,0.012211725426966469,424.6025109863281,388.81795547485353,1.0947988473261228,1.1955578003898881
2024-07-05,NKE,-0.22793107898775428,-0.1623171656135205,-0.314103616027647,-0.33638165253354657,0.05006084426977187,0.030751824716324903,90.33707015991212,97.71835426330567,0.8228898238333573,0.7607317612943698
2024-07-05,PG,-0.010836216370551238,0.0673298272817033,0.12381902364464872,0.10706392894036655,0.007743053014770868,0.007030411319734051,161.63587677001954,151.12223083496093,0.9977221853089528,1.0671341953086395
2024-07-05,TRV,-0.03282488835738812,-0.11896942128612567,0.06326698334960344,0.1779123135180204,0.010069263058258707,0.014481421776300159,208.38767578125,194.8982766723633,0.9565709678400449,1.0227776464288973
2024-07-05,UNH,-0.030958940374537385,0.07343704773759985,-0.09681768224408016,0.05046958541824038,0.015596971828160973,0.01573296707896879,491.0577185058594,500.3285321044922,0.9823004358941653,0.9640989469630311
2024-07-05,V,-0.0075906788797361685,-0.011524823543054381,0.050584259962212844,0.12912692772381004,0.010720437802206889,0.008703814592960116,271.7194073486328,261.90954734802244,0.9894564592514408,1.0265166941311508
2024-07-05,VZ,-0.007002348888836742,-0.01212684399866056,0.08526674835880452,0.16797864534165252,0.009736740481356176,0.012001078571655274,37.67225509643555,35.38700944900513,1.0263310105759273,1.0926100918337376
2024-07-05,WBA,-0.3581835577276205,-0.5082821265437167,-0.7950370952674198,-0.8886147750416591,0.057590263036231985,0.03891341951992197,15.117166137695312,18.846384658813477,0.7060469794349273,0.5663383021392558
2024-07-05,WMT,0.0503619714105458,0.16654565754893194,0.28374509939366005,0.2984990647844397,0.01098264782744485,0.012255158467125106,63.959978866577146,56.99079763412475,1.0865495990400558,1.2194194901121624
2024-07-12,AAPL,0.10698118986166168,0.27676534167256284,0.21628732176111326,0.19990833071353242,0.015547316987365598,0.016918421815463536,200.28859130859374,184.98429313659668,1.1471834702579495,1.2420933547087856
2024-07-12,AMGN,0.09549146657795946,0.21025993800629758,0.09756791651794947,0.413252456812069,0.011496180082369222,0.018692728635804207,300.65021484375,277.7347582244873,1.0754150338936619,1.164145831271836
2024-07-12,AXP,0.06387911773548345,0.09247640760339752,0.26078827508437186,0.3273577167375468,0.007185956187461249,0.012589492406537612,232.26493774414064,197.7644644165039,1.0189404440142005,1.196696987460378
2024-07-12,BA,-0.01734636062362699,0.050338160675041786,-0.22293509072658546,-0.17469561893353833,0.013803969261837882,0.019540291311876023,181.11140075683593,198.3552503967285,1.0066180085668213,0.9191085045339468
2024-07-12,CAT,0.02498233172319283,-0.09931143981453434,0.14278446010600848,0.2984864392178962,0.008922732547844578,0.01523297043388465,331.7597259521484,302.4265860748291,0.9953763936017274,1.091920534654448
2024-07-12,CRM,0.054016152558415645,-0.16217349105003434,-0.03636457120172032,0.11389427205588455,0.01887205205981204,0.03413393489596328,255.93085876464843,257.4699138641357,0.9881010844205481,0.9821946000862704
2024-07-12,CSCO,0.04310213686891488,-0.035847592157243896,-0.041943875483074836,-0.03689944220900862,0.008048614231679466,0.009941959038582,45.59568428039551,47.61228326797485,1.0174794879079994,0.974384556004615
2024-07-12,CVX,-0.005767852976810432,-0.02964546216906922,0.09484485653119831,0.015195355631008434,0.010745754203969076,0.011122363677399869,152.6325634765625,147.11961822509767,0.9869668476899356,1.0239509988314943
2024-07-12,DIS,-0.033179418464111744,-0.18280205151161139,0.08876369279505719,0.08243197659604291,0.008351430659389512,0.01635173307694413,101.6041212463379,98.57706764221192,0.951747885638495,0.9809736674186745
2024-07-12,DOW,-0.05943439371760434,-0.0874782050676296,0.015946382898222256,0.02875139526188297,0.0118508563299786,0.010988303566622589,53.059669494628906,50.80884765625,0.9511392183373482,0.9932744963986879
2024-07-12,GS,0.07710358268437258,0.19442482116434462,0.2413151556223188,0.4149891308873097,0.01246535399644583,0.012378702285822982,448.6264978027344,379.5296533203125,1.052910921060608,1.2446029839334056
2024-07-12,HD,0.06918740775070042,0.042002117842140155,0.021180291928906348,0.15087273598413267,0.015508232154316473,0.013424369281072419,332.6157495117188,328.5123004150391,1.0627323175964112,1.0760069132908305
2024-07-12,HON,0.026521166780690338,0.09388652715810546,0.07166564138616349,0.053201175023845956,0.007395631484994636,0.008721405168058659,203.26359008789063,193.46959495544434,1.041790248964329,1.0945287096497738
2024-07-12,IBM,0.07676633521251745,-0.006774112314695774,0.144678351483121,0.36108436725424575,0.010096718451525525,0.014498798011995691,166.58967346191406,162.7887474822998,1.0723200751859048,1.0973574889830664
2024-07-12,INTC,0.10926628031841165,-0.0830786453334793,-0.31244813252710635,0.02875166767060798,0.019799678301000507,0.022431205978656835,30.94507148742676,38.44306681632995,1.107529858224185,0.8915155182845252
2024-07-12,JNJ,0.02103626458334462,0.015350040301226072,-0.06134370497411295,-0.022440977111881037,0.0072049817143398824,0.010520615214334306,144.4220184326172,148.12503936767578,1.0136616763594157,0.9883208533314584
2024-07-12,JPM,0.05853093907604794,0.053040876135787535,0.19227873745163818,0.34933312480656487,0.010081377463446615,0.014841485836803354,194.84767578125,171.6426082611084,1.033651706446171,1.1733953160509887
2024-07-12,KO,0.010086963496014031,0.08352935776537355,0.07220837678615431,0.09403997116230539,0.007181213959240363,0.007018373006959849,61.352021560668945,57.63015943527222,1.0159414682786752,1.081552844500065
2024-07-12,MCD,-0.0014955781299044657,-0.049885931600314876,-0.13480040344801167,-0.12861974837683415,0.01119126399787209,0.011203335136318517,254.42775177001954,267.095892868042,0.9805582526035225,0.9340511716992543
2024-07-12,MMM,0.026491621945614257,0.11716348956438329,0.16224751016937908,0.2568628652851573,0.009812732298351824,0.012579915605150135,98.74788848876953,84.73442512512207,1.0372823654960903,1.2088291530641033
2024-07-12,MRK,-0.025470861243862344,0.018646489455946085,0.08449495501728053,0.19923853915960626,0.015849697305881084,0.0121982149639367,125.56298706054687,114.71830295562744,0.9941203631118475,1.0880977060680608
2024-07-12,MSFT,0.047107107966959716,0.05994798533298239,0.17332088207326615,0.3042214478978293,0.011375597435877557,0.012661255146492334,430.525869140625,392.32682083129885,1.047382857478825,1.1493616829040632
2024-07-12,NKE,-0.2667967881586019,-0.2216918953139795,-0.3385138661874691,-0.36953414301099496,0.05004551217902607,0.03048285663944112,88.32002960205078,97.26566841125488,0.8192542516056613,0.7439064670535425
2024-07-12,PG,-0.005208117251953117,0.07326239530925864,0.11815267162828308,0.13802114252697467,0.0074893577801752684,0.0071386239057700425,162.0230126953125,151.53234886169435,1.0037727026443275,1.0732644122885506
2024-07-12,TRV,0.010403766238618972,-0.035803352122592794,0.10102724335561422,0.23353992000123935,0.010568031854481621,0.014296126784949776,207.8828060913086,195.92113410949707,1.005112258052018,1.066477884534135
2024-07-12,UNH,0.03462013621037076,0.15096332890654282,-0.04161533424438218,0.1398466334893594,0.015543767737491896,0.015451904134831603,492.2315148925781,500.50948944091795,1.027187717491246,1.010198961111706
2024-07-12,V,-0.033052236672194216,-0.034873538859386925,0.008162071563534672,0.10043034776197869,0.010870292037061814,0.008899554162113346,270.93384033203125,262.60361251831057,0.9753680937930056,1.0063084085343488
2024-07-12,VZ,0.04091346763929555,0.047366607457509306,0.09069126692363275,0.24280500722848988,0.009381864857772093,0.011916710055613759,37.87267127990722,35.62443845748901,1.0416297910907877,1.1073663019394697
2024-07-12,WBA,-0.32585716780055884,-0.4386124884890273,-0.7385202025459215,-0.9031106485329935,0.05953259678951137,0.03906955358051152,14.51357608795166,18.62421679496765,0.7510847478410801,0.5853092109213948
2024-07-12,WMT,0.03692399433880311,0.14519058681360406,0.259842387093789,0.30661897232817614,0.010007000485034015,0.01227661428043592,64.95685615539551,57.389374809265135,1.0576542759878302,1.197118750566856
2024-07-19,AAPL,0.04569885003798768,0.29615124058354036,0.1758721986554888,0.14481355476296626,0.016207129066085433,0.016991264513614927,205.43081420898437,186.43905479431152,1.088242970691541,1.1990976878369597
